mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON PHONG MỸ I,,,3301543823,"Đông Thái, Xã Phong Mỹ, Thị xã Phong Điền, Thành phố Huế",Hoàng Thị Ngọc ánh,,2014-03-18,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:44:01,,,,/3301543823-truong-mam-non-phong-my-i
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON PHONG MỸ II,,,3301543830,"Tân Mỹ, Xã Phong Mỹ, Thị xã Phong Điền, Thành phố Huế",Lê Thị Mộng Hoài,,2014-03-18,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:44:01,,,,/3301543830-truong-mam-non-phong-my-ii
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI VÀ DỊCH VỤ KHANG TRANG,,,3301582389,"Thôn Đông Thái, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN VĂN TRANG,0935500519,2015-12-31,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-29 23:25:01,Sản xuất vật liệu xây dựng từ đất sét,"2392, 4663, 4669, 4933","Sản xuất vật liệu xây dựng từ đất sét, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Vận tải hàng hóa bằng đường bộ",/3301582389-cong-ty-tnhh-mot-thanh-vien-thuong-mai-va-dich-vu-khang-trang
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH SẢN XUẤT VÀ KINH DOANH NẤM PHONG MỸ,CÔNG TY TNHH NẤM PHONG MỸ,PHONG MY MANUFACTURING AND TRADING MUSHROOM COMPANY LIMITED,3301588454,"Thôn Tân Mỹ, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",ĐỖ ĐÌNH KHANG,,2016-05-04,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-29 23:22:01,Hoạt động dịch vụ trồng trọt,"0161, 0162, 0240","Hoạt động dịch vụ trồng trọt, Hoạt động dịch vụ chăn nuôi, Hoạt động dịch vụ lâm nghiệp",/3301588454-cong-ty-tnhh-san-xuat-va-kinh-doanh-nam-phong-my
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV PHÚC ĐÔNG QUÂN,"PHUC DONG QUAN CO.,LTD",PHUC DONG QUAN COMPANY LIMITED,3301590005,"Thôn Lưu Hiền Hòa, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THANH TOÀN,0935510707,2016-05-26,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-23 23:17:01,"Bán buôn máy móc, thiết bị và phụ tùng máy khác","4659, 4742, 4752, 6492, 7490, 7730, 7810, 7820, 7830, 8532, 8559, 8560","Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán lẻ thiết bị nghe nhìn trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Hoạt động cấp tín dụng khác, Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác, Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm, Cung ứng lao động tạm thời, Cung ứng và quản lý nguồn lao động, Đào tạo trung cấp, Giáo dục khác chưa được phân vào đâu, Dịch vụ hỗ trợ giáo dục",/3301590005-cong-ty-tnhh-mtv-phuc-dong-quan
Miền Trung,Miền Trung,Huế,CHI NHÁNH CÔNG TY CỔ PHẦN VẬT LIỆU VÀ CÔNG NGHỆ TẠI TỈNH THỪA THIÊN HUẾ,,,0100108416-006,"Thôn Tân Mỹ, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN NGỌC QUỲNH,0543563126,2004-08-09,Cục Thuế Tỉnh TT-Huế,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2024-11-13 22:16:02,Khai khoáng khác chưa được phân vào đâu,0899,Khai khoáng khác chưa được phân vào đâu,/0100108416-006-chi-nhanh-cong-ty-co-phan-vat-lieu-va-cong-nghe-tai-tinh-thua-thien-hue
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI VÀ DỊCH VỤ VINH LUYẾN,,,3301549649,"Đông Thái, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN HỮU PHƯỚC,0335501939,2014-09-24,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-23 17:09:01,"Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện","0141, 0145, 0146, 1629, 2592, 3530, 4663, 4669, 4933, 9321","Chăn nuôi trâu, bò, Chăn nuôi lợn, Chăn nuôi gia cầm, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Gia công cơ khí; xử lý và tráng phủ kim loại, Sản xuất, phân phối hơi nước, nước nóng, điều hoà không khí và sản xuất nước đá, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Vận tải hàng hóa bằng đường bộ, Hoạt động của các công viên vui chơi và công viên theo chủ đề",/3301549649-cong-ty-tnhh-mot-thanh-vien-thuong-mai-va-dich-vu-vinh-luyen
Miền Trung,Miền Trung,Huế,TRƯỜNG THCS PHONG MỸ,,,3300878753,"Thôn Đông Thái, Xã Phong Mỹ, , Thị xã Phong Điền, Thành phố Huế",Mai Hồng Phi,0543553136,2009-03-28,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 16:30:02,,,,/3300878753-truong-thcs-phong-my
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC TÂN MỸ,,,3300877830,"Thôn Tân Mỹ, xã Phong Mỹ, , Thị xã Phong Điền, Thành phố Huế",Lê Y,0543553184,2009-03-28,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 16:26:02,,,,/3300877830-truong-tieu-hoc-tan-my
Miền Trung,Miền Trung,Huế,HTX CAO SU PHONG MỸ,,,3300380284,"Thôn Hòa Bắc, Xã Phong Mỹ, , Thị xã Phong Điền, Thành phố Huế",Hoàng Thắng,054-563274,2005-09-29,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Hợp tác xã,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 13:50:02,,,,/3300380284-htx-cao-su-phong-my
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ SẢN XUẤT THIÊN ĐỊA THUẬN PHÁT,TDTP - HH,,3301334509,"Đội 3, thôn Tân Mỹ , Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",DƯƠNG PHƯỚC LONG,,2011-06-10,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-09 05:47:01,Trồng cây cao su,"0125, 0210, 0240, 1610","Trồng cây cao su, Trồng rừng và chăm sóc rừng, Hoạt động dịch vụ lâm nghiệp, Cưa, xẻ, bào gỗ và bảo quản gỗ",/3301334509-cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-san-xuat-thien-dia-thuan-phat
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV SX TM & DV NHÂN ĐỨC,,,3301723720,"Hiền Sĩ, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ NGỌC NHÂN,0983311375,2023-06-22,Chi cục Thuế khu vực Hương Điền,,Đang hoạt động (đã được cấp GCN ĐKT),2025-01-01 16:57:01,Hoạt động vui chơi giải trí khác chưa được phân vào đâu,"7721, 9000, 9321, 9329","Cho thuê thiết bị thể thao, vui chơi giải trí, Hoạt động sáng tác, nghệ thuật và giải trí, Hoạt động của các công viên vui chơi và công viên theo chủ đề, Hoạt động vui chơi giải trí khác chưa được phân vào đâu",/3301723720-cong-ty-tnhh-mtv-sx-tm-dv-nhan-duc
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN TỔNG HỢP THÀNH TÂM HUẾ,,,3301714934,"Thôn Công Thành, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",HOÀNG NGỌC CHÂU,0988 982 868,2022-08-30,Thành phố Huế - Chi cục Thuế khu vực XII,Công ty cổ phần ngoài NN,Ngừng HĐ nhưng chưa hoàn thành thủ tục chấm dứt hiệu lực MST,2025-06-25 20:01:02,Dịch vụ đặt chỗ và các dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch,"0150, 0210, 0322, 0810, 2592, 4101, 4212, 4299, 4663, 4752, 4772, 4931, 5510, 5590, 5610, 5629, 6810, 6820, 7710, 7911, 7912, 7990, 8699, 9329, 9610","Trồng trọt, chăn nuôi hỗn hợp, Trồng rừng và chăm sóc rừng, Nuôi trồng thuỷ sản nội địa, Khai thác đá, cát, sỏi, đất sét, Gia công cơ khí; xử lý và tráng phủ kim loại, Xây dựng nhà để ở, Xây dựng công trình đường bộ, Xây dựng công trình kỹ thuật dân dụng khác, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh, Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Dịch vụ lưu trú ngắn ngày, Cơ sở lưu trú khác, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Dịch vụ ăn uống khác, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất, Cho thuê xe có động cơ, Đại lý du lịch, Điều hành tua du lịch, Dịch vụ đặt chỗ và các dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch, Hoạt động y tế khác chưa được phân vào đâu, Hoạt động vui chơi giải trí khác chưa được phân vào đâu, Dịch vụ tắm hơi, massage và các dịch vụ tăng cường sức khoẻ tương tự (trừ hoạt động thể thao)",/3301714934-cong-ty-co-phan-tong-hop-thanh-tam-hue
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN HÀ NỘI - KOCHI,,HANOI - KOCHI JOINT STOCK COMPANY,3301710873,"Thôn Cổ Bi 3, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",ĐẶNG ĐÌNH VIÊN,0983285725,2022-04-06,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-04-07 04:15:01,Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,"0114, 0118, 0119, 0121, 0128, 0129, 0161, 0163, 0164, 1030, 1080, 2821, 3290, 4101, 4102, 4211, 4212, 4221, 4222, 4223, 4229, 4291, 4292, 4293, 4299, 4311, 4312, 4321, 4322, 4329, 4330, 4390, 4669, 7020, 7110, 7211, 8299","Trồng cây mía, Trồng rau, đậu các loại và trồng hoa, cây cảnh, Trồng cây hàng năm khác, Trồng cây ăn quả, Trồng cây gia vị, cây dược liệu, Trồng cây lâu năm khác, Hoạt động dịch vụ trồng trọt, Hoạt động dịch vụ sau thu hoạch, Xử lý hạt giống để nhân giống, Chế biến và bảo quản rau quả, Sản xuất thức ăn gia súc, gia cầm và thuỷ sản, Sản xuất máy nông nghiệp và lâm nghiệp, Sản xuất khác chưa được phân vào đâu, Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường sắt, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình viễn thông, thông tin liên lạc, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Xây dựng công trình khai khoáng, Xây dựng công trình chế biến, chế tạo, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn chuyên doanh khác chưa được phân vào đâu, Hoạt động tư vấn quản lý, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan, Nghiên cứu khoa học và phát triển công nghệ trong lĩnh vực khoa học tự nhiên, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu",/3301710873-cong-ty-co-phan-ha-noi-kochi
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH THIÊN THỊNH PHÁT LAND,,,3301708384,"Thôn Phe Tư, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN QUANG KHIÊM,0975 887 573,2022-01-12,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-06-22 01:59:01,"Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất","4620, 4631, 4632, 4690, 4711, 4721, 4722, 6810, 6820","Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống, Bán buôn gạo, Bán buôn thực phẩm, Bán buôn tổng hợp, Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp, Bán lẻ lương thực trong các cửa hàng chuyên doanh, Bán lẻ thực phẩm trong các cửa hàng chuyên doanh, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất",/3301708384-cong-ty-tnhh-thien-thinh-phat-land
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH NỘI THẤT TRẦN MẠNH HÙNG,,,3301700201,"Thôn Đông Dạ, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN MẠNH HÙNG,0898 204 123,2021-08-02,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-18 21:00:01,Bán buôn đồ dùng khác cho gia đình,"2220, 3100, 4221, 4222, 4329, 4330, 4390, 4649, 4759","Sản xuất sản phẩm từ plastic, Sản xuất giường, tủ, bàn, ghế, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn đồ dùng khác cho gia đình, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh",/3301700201-cong-ty-tnhh-noi-that-tran-manh-hung
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CÔNG THÀNH,,,3301648960,"Thôn Công Thành, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRƯƠNG NHƯ MÙI,02346276666,2019-05-14,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-07 11:12:01,"Trồng cây gia vị, cây dược liệu","0117, 0121, 0122, 0128, 0129, 0131, 0132, 0161, 0162, 0163, 0164, 1030, 1079, 1080, 1610, 1621, 2012, 2029, 2591, 2592, 4632, 4663, 4669, 4690, 4722, 4752, 4773, 4799, 6810, 6820, 8299","Trồng cây có hạt chứa dầu, Trồng cây ăn quả, Trồng cây lấy quả chứa dầu, Trồng cây gia vị, cây dược liệu, Trồng cây lâu năm khác, Nhân và chăm sóc cây giống hàng năm, Nhân và chăm sóc cây giống lâu năm, Hoạt động dịch vụ trồng trọt, Hoạt động dịch vụ chăn nuôi, Hoạt động dịch vụ sau thu hoạch, Xử lý hạt giống để nhân giống, Chế biến và bảo quản rau quả, Sản xuất thực phẩm khác chưa được phân vào đâu, Sản xuất thức ăn gia súc, gia cầm và thuỷ sản, Cưa, xẻ, bào gỗ và bảo quản gỗ, Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác, Sản xuất phân bón và hợp chất ni tơ, Sản xuất sản phẩm hoá chất khác chưa được phân vào đâu, Rèn, dập, ép và cán kim loại; luyện bột kim loại, Gia công cơ khí; xử lý và tráng phủ kim loại, Bán buôn thực phẩm, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán buôn tổng hợp, Bán lẻ thực phẩm trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Bán lẻ hình thức khác chưa được phân vào đâu, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu",/3301648960-cong-ty-co-phan-dau-tu-phat-trien-cong-thanh
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CÔNG THÀNH,,,3301646794,"Thôn Công Thành, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRƯƠNG NHƯ MÙI,0939353535,2019-04-08,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty cổ phần ngoài NN,Ngừng hoạt động và đã đóng MST,2025-06-07 02:56:01,"Trồng cây gia vị, cây dược liệu","0117, 0121, 0122, 0128, 0129, 0131, 0132, 0161, 0162, 0163, 0164, 1030, 1079, 1080, 2591, 2592, 4632, 4663, 4690, 4722, 4752, 4773, 6810, 6820","Trồng cây có hạt chứa dầu, Trồng cây ăn quả, Trồng cây lấy quả chứa dầu, Trồng cây gia vị, cây dược liệu, Trồng cây lâu năm khác, Nhân và chăm sóc cây giống hàng năm, Nhân và chăm sóc cây giống lâu năm, Hoạt động dịch vụ trồng trọt, Hoạt động dịch vụ chăn nuôi, Hoạt động dịch vụ sau thu hoạch, Xử lý hạt giống để nhân giống, Chế biến và bảo quản rau quả, Sản xuất thực phẩm khác chưa được phân vào đâu, Sản xuất thức ăn gia súc, gia cầm và thuỷ sản, Rèn, dập, ép và cán kim loại; luyện bột kim loại, Gia công cơ khí; xử lý và tráng phủ kim loại, Bán buôn thực phẩm, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn tổng hợp, Bán lẻ thực phẩm trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất",/3301646794-cong-ty-co-phan-dau-tu-phat-trien-cong-thanh
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH VẬN TẢI VÀ XÂY DỰNG HƯNG LỢI,,,3301644557,"Thôn Thanh Tân, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN THANH HƯNG,0899229158,2019-02-25,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-06 14:44:01,Vận tải hàng hóa bằng đường bộ,"3100, 3700, 4101, 4102, 4212, 4221, 4222, 4223, 4229, 4291, 4292, 4293, 4299, 4311, 4312, 4321, 4322, 4329, 4330, 4663, 4752, 4933, 8130","Sản xuất giường, tủ, bàn, ghế, Thoát nước và xử lý nước thải, Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình viễn thông, thông tin liên lạc, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Xây dựng công trình khai khoáng, Xây dựng công trình chế biến, chế tạo, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Dịch vụ chăm sóc và duy trì cảnh quan",/3301644557-cong-ty-tnhh-van-tai-va-xay-dung-hung-loi
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV PHƯỚC MỸ HẠNH,,,3301626678,"Thôn Hiền Sĩ, Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ HỒNG HẠNH,0902286719,2018-04-16,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-06-06 03:39:01,Hoạt động vui chơi giải trí khác chưa được phân vào đâu,"4931, 4933, 9000, 9321, 9329","Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Vận tải hàng hóa bằng đường bộ, Hoạt động sáng tác, nghệ thuật và giải trí, Hoạt động của các công viên vui chơi và công viên theo chủ đề, Hoạt động vui chơi giải trí khác chưa được phân vào đâu",/3301626678-cong-ty-tnhh-mtv-phuoc-my-hanh
